date,headline,ticker,source,sentiment_label,compound
2026-03-31 19:45:00,Is Apple Stock a Buy After Falling 14% From Its All-Time High? - The Motley Fool,AAPL,Google RSS,negative,-0.9121262431144714
2026-04-02 14:35:56,Regulatory concerns and weak momentum push Apple stock lower - Traders Union,AAPL,Google RSS,negative,-0.9650541543960572
2026-03-31 20:17:08,Is Apple Stock a Buy After Falling 14% From Its All-Time High? - AOL.com,AAPL,Google RSS,negative,-0.919145166873932
2026-03-30 17:03:20,"After Falling Nearly 9% Last Week, Has Alphabet Lost Its Edge? - MarketBeat",GOOGL,Google RSS,negative,-0.9515362977981568
2026-03-29 07:00:00,Alphabet Stock Fell 9% This Week. Here’s Why Analysts Still See $409 Fair Value - TIKR.com,GOOGL,Google RSS,negative,-0.7893245816230774
2026-03-27 19:27:52,Morgan Stanley resets Alphabet stock forecast on Waymo growth - thestreet.com,GOOGL,Google RSS,neutral,0.0
2026-04-02 18:17:03,"Magnificent 7 Stocks Ranked: Why Alphabet, Microsoft, and Amazon Top the List - CoinCentral",GOOGL,Google RSS,neutral,0.0
2026-04-03 01:15:10,"3 Retail Stocks Built to Survive Tariffs, Inflation, and the Next 30 Years - The Globe and Mail",AMZN,Google RSS,neutral,0.0
2026-04-02 09:06:52,"Roberts Wealth Advisors LLC Sells 3,900 Shares of Amazon.com, Inc. $AMZN - MarketBeat",AMZN,Google RSS,neutral,0.0
2026-04-02 18:17:03,"Magnificent 7 Stocks Ranked: Why Alphabet, Microsoft, and Amazon Top the List - CoinCentral",AMZN,Google RSS,neutral,0.0
2026-03-31 20:19:29,Microsoft closes worst quarter on Wall Street since 2008 on AI concerns: 'Redmond is in a pickle' - CNBC,MSFT,Google RSS,negative,-0.9639750123023988
2026-04-01 15:00:03,“Sentiment Has Shifted on Copilot”: Analysts Support Microsoft Stock (MSFT) amid AI Slump - TipRanks,MSFT,Google RSS,positive,0.8597332239151001
2026-04-02 14:30:36,Microsoft stock price forecast: Continued downside risk as MSFT stays below key resistance - Traders Union,MSFT,Google RSS,negative,-0.8627057075500488
2026-03-29 14:11:01,Why Microsoft Stock (MSFT) Keeps Falling and Why One Investor Sees More Downside Ahead - TipRanks,MSFT,Google RSS,negative,-0.7754738330841064
2026-04-01 17:36:00,Microsoft Stock (MSFT) Opinions on Breaching 200-Week Moving Average - Quiver Quantitative,MSFT,Google RSS,negative,-0.8500310778617859
2026-03-31 23:36:46,Opportunity Knocking or Trouble Ahead? Top Investor Weighs In on Microsoft Stock (MSFT) - TipRanks,MSFT,Google RSS,neutral,0.0
2026-04-02 09:06:49,Sax Wealth Advisors LLC Boosts Stake in Microsoft Corporation $MSFT - MarketBeat,MSFT,Google RSS,positive,0.7768484354019165
2026-04-02 18:41:37,"Microsoft Plots Its Own Big AI Models, And Tech Stocks Blinked Higher - Finimize",MSFT,Google RSS,neutral,0.0
2026-04-02 07:02:00,3 reasons to hold Microsoft stock despite 28.6% drop in 6 months,MSFT,Bing RSS,positive,0.4463566541671753
2026-04-02 18:21:00,"Nvidia, AMD Stocks Recover Early Losses. Why War Is Still Top of Mind. - Barron's",NVDA,Google RSS,negative,-0.6059563755989075
2026-04-03 00:25:00,"3 Retail Stocks Built to Survive Tariffs, Inflation, and the Next 30 Years",NVDA,Yahoo RSS,neutral,0.0
2026-04-03 00:01:00,The Best-Performing Vanguard ETF Over the Last Decade Is Issuing an 8-for-1 Stock Split. But Should Investors Be Concerned That 44% of the ETF Is Invested in Just 3 Growth Stocks?,NVDA,Yahoo RSS,neutral,0.0
2026-04-02 22:25:00,2 Industrial Stocks You'll Wish You Bought in 2026 a Decade From Now,NVDA,Yahoo RSS,neutral,0.0
2026-04-02 13:08:08,Tesla's stock suffers steepest drop of 2026 on disappointing deliveries report - CNBC,TSLA,Google RSS,negative,-0.9674545526504515
2026-04-02 21:00:52,"Dow Jones futures: Stock market resilient as oil prices spike, Tesla slumps; jobs report on tap - MSN",TSLA,Google RSS,negative,-0.8753458261489868
2026-04-02 21:15:40,Elon Musk’s Tesla posts one of its weakest sales quarters in years as slump continues - AOL.com,TSLA,Google RSS,negative,-0.9647682905197144
