date,headline,ticker,source,sentiment_label,compound
2026-04-08 00:26:00,"Dow Jones Futures Jump, Oil Prices Dive On Trump-Iran Cease-Fire; What To Do Now - Investor's Business Daily",AAPL,Google RSS,neutral,0.0
2026-04-07 15:02:00,"The Dow Tests a Key Technical Threshold. Watching Apple, Home Depot Stocks. - Barron's",AAPL,Google RSS,neutral,0.0
2026-04-07 15:28:00,AAPL Stock Slides As iPhone-Maker Faces Modest App Store Growth In Q1 – Retail Says ‘Great Opportunity’ To Buy More - Stocktwits,AAPL,Google RSS,negative,-0.9549766778945924
2026-04-07 20:55:00,"NYSE Stock Highlights: Apple fell, home construction stocks sold off; insurance and energy sectors rose (April 7). - Moomoo",AAPL,Google RSS,negative,-0.8322762250900269
2026-04-07 16:08:12,"Dow's 317-point fall led by losses in shares of Apple, Merck - msn.com",AAPL,Google RSS,negative,-0.9626531600952148
2026-04-07 19:34:28,Apple's global sales for iPhone 17 surged in February,AAPL,Yahoo RSS,positive,0.9503218531608582
2026-04-06 18:43:34,Alphabet: Still Not Too Late To Jump On The 16%+ Growth Train (NASDAQ:GOOG) - Seeking Alpha,GOOGL,Google RSS,positive,0.7382330894470215
2026-04-03 10:05:00,Alphabet vs. Microsoft: The Better Growth Stock to Buy During the Great Rotation - The Motley Fool,GOOGL,Google RSS,neutral,0.0
2026-04-06 09:10:00,The Great Rotation Won't Last Forever. 3 Growth Stocks to Buy Before Tech Rebounds. - The Motley Fool,GOOGL,Google RSS,neutral,0.0
2026-04-06 09:11:34,Nisa Investment Advisors LLC Lowers Stock Position in Alphabet Inc. $GOOG - MarketBeat,GOOGL,Google RSS,negative,-0.9600098133087158
2026-04-06 11:42:00,Alphabet: Still Not Too Late To Jump On The 16%+ Growth Train,GOOGL,Bing RSS,positive,0.8276928067207336
2026-04-07 19:34:28,Apple's global sales for iPhone 17 surged in February,GOOGL,Yahoo RSS,positive,0.9503218531608582
2026-04-05 20:51:32,Top Wall Street analysts see strong growth potential in these 3 stocks - CNBC,AMZN,Google RSS,positive,0.7552072405815125
2026-04-08 01:36:44,"Microsoft stock price ended at $372.29 on Tuesday, after losing 0.158% - StockInvest.us",MSFT,Google RSS,negative,-0.9601512551307678
2026-04-07 15:12:07,-1.55% for Microsoft stock as US DOJ export control policy update triggers selloff - Traders Union,MSFT,Google RSS,negative,-0.8164914846420288
2026-04-07 07:34:17,"Microsoft stock price ended at $372.88 on Monday, after losing 0.155% - StockInvest.us",MSFT,Google RSS,negative,-0.9592028856277466
2026-04-07 03:37:16,Microsoft's stock price has plummeted 23% year-to-date! Soaring capital expenditures and AI-related concerns emerge as two major issues; this month’s earnings report will be a critical test. - Moomoo,MSFT,Google RSS,negative,-0.954934537410736
2026-04-03 10:05:00,Alphabet vs. Microsoft: The Better Growth Stock to Buy During the Great Rotation - The Motley Fool,MSFT,Google RSS,neutral,0.0
2026-04-07 03:28:44,Microsoft's stock price has plummeted 23% year-to-date! Soaring capital expenditures and AI-related concerns emerge as two major issues; this month’s earnings report will be a critical test. - 富途牛牛,MSFT,Google RSS,negative,-0.9260002970695496
2026-04-06 14:17:59,Goldman Sachs spots Nvidia-linked shift not seen in 13 years - thestreet.com,NVDA,Google RSS,neutral,0.0
2026-04-07 18:30:33,"Dow Jones futures: Stocks rise amid Trump's latest Iran war comments; Nvidia, Seagate, Tesla are key movers - msn.com",NVDA,Google RSS,neutral,0.0
2026-04-07 18:50:00,"Nasdaq Index: Arm, Nvidia Sink as Oil Rally Hits US Stock Market - FXEmpire",NVDA,Google RSS,neutral,0.0
2026-04-07 02:55:00,"Dow Jones Futures: Stocks Rise Amid Trump's Latest Iran War Comments; Nvidia, Seagate, Tesla Are Key Movers - Investor's Business Daily",NVDA,Google RSS,neutral,0.0
2026-04-08 01:36:44,Tesla stock downgraded to Strong Sell Candidate - StockInvest.us,TSLA,Google RSS,negative,-0.7314809560775757
