date,headline,ticker,source,sentiment_label,compound
2026-02-24 15:05:08,Apple's Services Growth Ride on Strong Content & Games: What's Ahead? - Zacks Investment Research,AAPL,Google RSS,neutral,0.0
2026-02-24 16:59:41,Apple's Services Growth Ride on Strong Content & Games: What's Ahead? - The Globe and Mail,AAPL,Google RSS,neutral,0.0
2026-02-24 14:53:05,Live Nasdaq Composite: Big Tech Jockeys for Position in AI Revolution - 24/7 Wall St.,AAPL,Google RSS,neutral,0.0
2026-02-26 02:13:11,"Dow Jones Futures Fall; Nvidia Wavers Despite Strong Earnings, Guidance",AAPL,Yahoo RSS,negative,-0.964281976222992
2026-02-25 18:01:59,Samsung unveils Galaxy S26; lifts prices in key markets amid chip price surge,AAPL,Yahoo RSS,positive,0.8311521410942078
2026-02-23 14:35:29,"‘The Narrative Remains Intact,’ Says Top Investor About Alphabet Stock - TipRanks",GOOGL,Google RSS,neutral,0.0
2026-02-22 14:20:00,"2 ETFs Robinhood Retail Investors Favor Over Palantir, Alphabet, Meta, and Netflix Shares - Nasdaq",GOOGL,Google RSS,neutral,0.0
2026-02-25 22:04:34,Nvidia Tops Fourth-Quarter Estimates Amid Strong Computing Demand,GOOGL,Yahoo RSS,positive,0.9361061453819276
2026-02-25 22:03:52,Zoom forecasts quarterly profit below estimates amid tough competition,GOOGL,Yahoo RSS,negative,-0.9227914214134216
2026-02-25 21:00:52,"Stock market today: Dow, S&P 500, Nasdaq rally on tech jolt as Nvidia earnings loom",GOOGL,Yahoo RSS,negative,-0.4503607153892517
2026-02-25 21:00:43,Sector Update: Financial Stocks Higher Late Afternoon,GOOGL,Yahoo RSS,positive,0.9091135263442992
2026-02-22 15:00:18,"‘That Doesn’t Make Sense,’ Says Top Investor About Amazon Stock - TipRanks",AMZN,Google RSS,neutral,0.0
2026-02-25 22:04:34,Nvidia Tops Fourth-Quarter Estimates Amid Strong Computing Demand,AMZN,Yahoo RSS,positive,0.9361061453819276
2026-02-25 01:07:00,Goldman Sachs resets Microsoft stock forecast - thestreet.com,MSFT,Google RSS,neutral,0.0
2026-02-25 21:56:46,Microsoft stock price rebounds as Japan raids Azure unit; MSFT investors eye Nvidia earnings - TechStock²,MSFT,Google RSS,negative,-0.9385531544685364
2026-02-23 14:30:34,"‘Look to History,’ Says Top Investor About Microsoft Stock - TipRanks",MSFT,Google RSS,neutral,0.0
2026-02-25 10:10:17,"Great Lakes Advisors LLC Sells 3,897 Shares of Microsoft Corporation $MSFT - MarketBeat",MSFT,Google RSS,neutral,0.0
2026-02-25 10:23:56,Microsoft’s stock selloff is approaching a critical crossroads unseen in over 10 years - MSN,MSFT,Google RSS,neutral,0.0
2026-02-25 08:54:21,Microsoft Corporation $MSFT Shares Bought by Fidelis Capital Partners LLC - MarketBeat,MSFT,Google RSS,neutral,0.0
2026-02-24 07:09:29,Microsoft stock downgraded from Sell Candidate to Strong Sell Candidate after Monday trading session - StockInvest.us,MSFT,Google RSS,negative,-0.8055433630943298
2026-02-24 15:02:00,Microsoft stock steadies near $385 as AI spending worries set the tone for MSFT - TechStock²,MSFT,Google RSS,negative,-0.8805459141731262
2026-02-24 21:36:36,Microsoft stock snaps back after Monday slump as AI jitters cool - TechStock²,MSFT,Google RSS,negative,-0.8896028399467468
2026-02-21 14:40:37,Microsoft Stock Forecast: Trending Strong Buy Among Analysts - TipRanks,MSFT,Google RSS,positive,0.91305410861969
2026-02-24 14:36:00,Microsoft’s stock selloff is approaching a critical crossroads not seen in over 10 years,MSFT,Bing RSS,negative,-0.6441550254821777
2026-02-25 22:03:52,Zoom forecasts quarterly profit below estimates amid tough competition,MSFT,Yahoo RSS,negative,-0.9227914214134216
2026-02-26 00:39:00,Futures Fall As Nvidia Wavers Despite Strong Earnings - Investor's Business Daily,NVDA,Google RSS,negative,-0.96540367603302
2026-02-25 16:28:00,Dow Jones AI Giant Nvidia Eyes Buy Point With Earnings Set To Surge 72% - Investor's Business Daily,NVDA,Google RSS,positive,0.6974061727523804
2026-02-25 21:14:51,"S&P 500 posts back-to-back gains, Dow jumps 300 points as Nvidia rises: Live updates - CNBC",NVDA,Google RSS,neutral,0.0
2026-02-25 11:03:17,Options traders price Nvidia's smallest post‑earnings swing in three years - Reuters,NVDA,Google RSS,negative,-0.9422940611839294
2026-02-25 15:02:33,Why an Evercore analyst is so bullish on Nvidia's stock ahead of earnings - MarketWatch,NVDA,Google RSS,neutral,0.0
